observation_id,obs_match,partner_id,par_match,From Dataset,no_partner_ids,id,p_id
193637119,Yes,193636469,Yes,Yes,,193637119_193636469,193636469_193637119
193751766,Yes,193751822,Yes,Yes,,193751766_193751822,193751822_193751766
193751822,Yes,193751766,Yes,Yes,,193751822_193751766,193751766_193751822
193804570,Yes,193805034,No,Yes,,193804570_193805034,193805034_193804570
193804571,Yes,193805034,No,Yes,,193804571_193805034,193805034_193804571
193941279,No,193352668,Yes,Yes,,193941279_193352668,193352668_193941279
193981827,Yes,337716311,No,Yes,,193981827_337716311,337716311_193981827
193989197,Yes,193989233,No,Yes,,193989197_193989233,193989233_193989197
194009831,Yes,194010068,No,Yes,,194009831_194010068,194010068_194009831
194013650,Yes,194013651,No,Yes,,194013650_194013651,194013651_194013650
194013651,No,194013650,Yes,Yes,,194013651_194013650,194013650_194013651
194097610,Yes,194097616,No,Yes,,194097610_194097616,194097616_194097610
194097616,No,194097610,Yes,Yes,,194097616_194097610,194097610_194097616
194238752,Yes,196790659,Yes,Yes,,194238752_196790659,196790659_194238752
194285202,Yes,194285203,No,Yes,,194285202_194285203,194285203_194285202
194373830,Yes,194373831,Yes,Yes,,194373830_194373831,194373831_194373830
194373831,Yes,194373830,Yes,Yes,,194373831_194373830,194373830_194373831
194394741,Yes,231980637,No,Yes,,194394741_231980637,231980637_194394741
194450061,Yes,194450064,No,Yes,,194450061_194450064,194450064_194450061
194450064,No,194450061,Yes,Yes,,194450064_194450061,194450061_194450064
194585859,Yes,194586050,No,Yes,,194585859_194586050,194586050_194585859
194746607,Yes,194746354,No,Yes,,194746607_194746354,194746354_194746607
194795499,Yes,194165892,No,Yes,,194795499_194165892,194165892_194795499
194847058,Yes,194847060,Yes,Yes,,194847058_194847060,194847060_194847058
194847060,Yes,194847058,Yes,Yes,,194847060_194847058,194847058_194847060
195015286,Yes,195015326,No,Yes,,195015286_195015326,195015326_195015286
195034227,Yes,195058790,Yes,Yes,,195034227_195058790,195058790_195034227
195058790,Yes,195034227,Yes,Yes,,195058790_195034227,195034227_195058790
195224579,Yes,195225424,No,Yes,,195224579_195225424,195225424_195224579
195248164,Yes,195248165,No,Yes,,195248164_195248165,195248165_195248164
195255386,Yes,195255379,No,Yes,,195255386_195255379,195255379_195255386
195283561,Yes,305997421,No,Yes,,195283561_305997421,305997421_195283561
195370940,Yes,195370941,No,Yes,,195370940_195370941,195370941_195370940
195370940,Yes,195370936,No,Yes,,195370940_195370936,195370936_195370940
195371289,No,195455320,No,Yes,,195371289_195455320,195455320_195371289
195372104,Yes,195373048,No,Yes,,195372104_195373048,195373048_195372104
195373048,No,195372104,Yes,Yes,,195373048_195372104,195372104_195373048
195385873,Yes,195386677,No,Yes,,195385873_195386677,195386677_195385873
195392440,Yes,195392441,No,Yes,,195392440_195392441,195392441_195392440
195398519,No,195398501,No,Yes,,195398519_195398501,195398501_195398519
195520571,Yes,195520037,No,Yes,,195520571_195520037,195520037_195520571
195531877,Yes,195531878,No,Yes,,195531877_195531878,195531878_195531877
195686928,Yes,195686929,No,Yes,,195686928_195686929,195686929_195686928
195689263,Yes,195689264,No,Yes,,195689263_195689264,195689264_195689263
195689264,No,195689263,Yes,Yes,,195689264_195689263,195689263_195689264
195713334,No,195713651,Yes,Yes,,195713334_195713651,195713651_195713334
195713651,Yes,195713334,No,Yes,,195713651_195713334,195713334_195713651
195826088,Yes,180090144,No,Yes,,195826088_180090144,180090144_195826088
195874075,Yes,195874137,No,Yes,,195874075_195874137,195874137_195874075
195915733,Yes,195915837,No,Yes,,195915733_195915837,195915837_195915733
196026367,Yes,196026368,No,Yes,,196026367_196026368,196026368_196026367
196030485,Yes,196109994,No,Yes,,196030485_196109994,196109994_196030485
196054141,Yes,196054663,Yes,Yes,,196054141_196054663,196054663_196054141
196054663,Yes,196054141,Yes,Yes,,196054663_196054141,196054141_196054663
196076330,Yes,196076334,No,Yes,,196076330_196076334,196076334_196076330
196157637,Yes,196157638,No,Yes,,196157637_196157638,196157638_196157637
196201676,Yes,179707851,Yes,Yes,,196201676_179707851,179707851_196201676
196394050,Yes,196394051,Yes,Yes,,196394050_196394051,196394051_196394050
196394051,Yes,196394050,Yes,Yes,,196394051_196394050,196394050_196394051
196443306,Yes,196443308,Yes,Yes,,196443306_196443308,196443308_196443306
196443308,Yes,196443306,Yes,Yes,,196443308_196443306,196443306_196443308
196626788,Yes,196626789,No,Yes,,196626788_196626789,196626789_196626788
196737112,Yes,196737143,Yes,Yes,,196737112_196737143,196737143_196737112
196737143,Yes,196737112,Yes,Yes,,196737143_196737112,196737112_196737143
196790659,Yes,194238752,Yes,Yes,,196790659_194238752,194238752_196790659
196822324,Yes,196822647,Yes,Yes,,196822324_196822647,196822647_196822324
196822647,Yes,196822324,Yes,Yes,,196822647_196822324,196822324_196822647
196927062,Yes,196927060,No,Yes,,196927062_196927060,196927060_196927062
197150489,Yes,197151068,Yes,Yes,,197150489_197151068,197151068_197150489
197151068,Yes,197150489,Yes,Yes,,197151068_197150489,197150489_197151068
197169461,Yes,197169465,Yes,Yes,,197169461_197169465,197169465_197169461
197169465,Yes,197169461,Yes,Yes,,197169465_197169461,197169461_197169465
197192637,Yes,339188339,No,Yes,,197192637_339188339,339188339_197192637
197195732,Yes,197195796,Yes,Yes,,197195732_197195796,197195796_197195732
197195796,Yes,197195732,Yes,Yes,,197195796_197195732,197195732_197195796
197235759,Yes,197394451,Yes,Yes,,197235759_197394451,197394451_197235759
197299660,Yes,197299770,No,Yes,,197299660_197299770,197299770_197299660
197329115,Yes,197329112,No,Yes,,197329115_197329112,197329112_197329115
197330538,Yes,197330456,No,Yes,,197330538_197330456,197330456_197330538
197373306,Yes,197372880,No,Yes,,197373306_197372880,197372880_197373306
197394451,Yes,197235759,Yes,Yes,,197394451_197235759,197235759_197394451
197395856,Yes,197395857,No,Yes,,197395856_197395857,197395857_197395856
197397510,Yes,197397511,No,Yes,,197397510_197397511,197397511_197397510
197410492,Yes,197410493,No,Yes,,197410492_197410493,197410493_197410492
197455515,Yes,197456405,No,Yes,,197455515_197456405,197456405_197455515
197493582,Yes,197493581,No,Yes,,197493582_197493581,197493581_197493582
197585139,Yes,197585140,No,Yes,,197585139_197585140,197585140_197585139
197588850,Yes,197588929,No,Yes,,197588850_197588929,197588929_197588850
197632572,No,197632574,Yes,Yes,,197632572_197632574,197632574_197632572
197632574,Yes,197632572,No,Yes,,197632574_197632572,197632572_197632574
197763538,Yes,197763539,Yes,Yes,,197763538_197763539,197763539_197763538
197763539,Yes,197763538,Yes,Yes,,197763539_197763538,197763538_197763539
197782620,No,231980634,No,Yes,,197782620_231980634,231980634_197782620
197789673,Yes,197789672,No,Yes,,197789673_197789672,197789672_197789673
197827981,Yes,197828053,No,Yes,,197827981_197828053,197828053_197827981
197878329,Yes,339189573,Yes,Yes,,197878329_339189573,339189573_197878329
197888650,Yes,197888651,No,Yes,,197888650_197888651,197888651_197888650
198023977,Yes,198024023,No,Yes,,198023977_198024023,198024023_198023977
198131002,Yes,198131237,No,Yes,,198131002_198131237,198131237_198131002
198163002,Yes,198163003,No,Yes,,198163002_198163003,198163003_198163002
198198512,Yes,197711329,No,Yes,,198198512_197711329,197711329_198198512
198230923,Yes,198230924,Yes,Yes,,198230923_198230924,198230924_198230923
198230924,Yes,198230923,Yes,Yes,,198230924_198230923,198230923_198230924
198245116,Yes,198245118,No,Yes,,198245116_198245118,198245118_198245116
198278951,Yes,231980613,No,Yes,,198278951_231980613,231980613_198278951
198307975,Yes,198307976,No,Yes,,198307975_198307976,198307976_198307975
198320005,Yes,198320009,No,Yes,,198320005_198320009,198320009_198320005
198346162,Yes,198358949,No,Yes,,198346162_198358949,198358949_198346162
198352953,Yes,198353071,No,Yes,,198352953_198353071,198353071_198352953
198354179,Yes,198354180,Yes,Yes,,198354179_198354180,198354180_198354179
198354180,Yes,198354179,Yes,Yes,,198354180_198354179,198354179_198354180
198356532,Yes,198356533,Yes,Yes,,198356532_198356533,198356533_198356532
198356533,Yes,198356532,Yes,Yes,,198356533_198356532,198356532_198356533
198392863,Yes,198392864,No,Yes,,198392863_198392864,198392864_198392863
198507097,Yes,198507098,No,Yes,,198507097_198507098,198507098_198507097
198507099,No,198507098,No,Yes,,198507099_198507098,198507098_198507099
198532961,Yes,198532960,No,Yes,,198532961_198532960,198532960_198532961
198538707,Yes,231980641,No,Yes,,198538707_231980641,231980641_198538707
198541062,Yes,231980643,No,Yes,,198541062_231980643,231980643_198541062
198571824,Yes,198571829,No,Yes,,198571824_198571829,198571829_198571824
198571833,Yes,198571832,No,Yes,,198571833_198571832,198571832_198571833
198609754,Yes,198609755,No,Yes,,198609754_198609755,198609755_198609754
198626121,Yes,198626125,No,Yes,,198626121_198626125,198626125_198626121
198669694,Yes,198669839,No,Yes,,198669694_198669839,198669839_198669694
198692489,Yes,198692656,Yes,Yes,,198692489_198692656,198692656_198692489
198692656,Yes,198692489,Yes,Yes,,198692656_198692489,198692489_198692656
198736129,Yes,198736130,Yes,Yes,,198736129_198736130,198736130_198736129
198736130,Yes,198736129,Yes,Yes,,198736130_198736129,198736129_198736130
198736131,Yes,198736134,No,Yes,,198736131_198736134,198736134_198736131
198736131,Yes,198736133,No,Yes,,198736131_198736133,198736133_198736131
198736139,Yes,198736143,No,Yes,,198736139_198736143,198736143_198736139
198824967,Yes,198824968,No,Yes,,198824967_198824968,198824968_198824967
198824968,No,198824967,Yes,Yes,,198824968_198824967,198824967_198824968
198950346,Yes,198950345,No,Yes,,198950346_198950345,198950345_198950346
198967603,Yes,198967581,No,Yes,,198967603_198967581,198967581_198967603
198968136,Yes,199053609,No,Yes,,198968136_199053609,199053609_198968136
198992315,Yes,198992317,No,Yes,,198992315_198992317,198992317_198992315
198992850,No,198992852,Yes,Yes,,198992850_198992852,198992852_198992850
198992852,Yes,198992850,No,Yes,,198992852_198992850,198992850_198992852
199053609,No,198968136,Yes,Yes,,199053609_198968136,198968136_199053609
199145435,Yes,199147770,No,Yes,,199145435_199147770,199147770_199145435
199163242,Yes,199163244,No,Yes,,199163242_199163244,199163244_199163242
199201078,Yes,199201079,No,Yes,,199201078_199201079,199201079_199201078
199210974,Yes,199210982,No,Yes,,199210974_199210982,199210982_199210974
199211092,Yes,199211089,No,Yes,,199211092_199211089,199211089_199211092
199298578,Yes,199298577,No,Yes,,199298578_199298577,199298577_199298578
199317751,Yes,339187881,No,Yes,,199317751_339187881,339187881_199317751
199332587,No,199332588,Yes,Yes,,199332587_199332588,199332588_199332587
199332588,Yes,199332587,No,Yes,,199332588_199332587,199332587_199332588
199332595,Yes,199332597,Yes,Yes,,199332595_199332597,199332597_199332595
199332597,Yes,199332595,Yes,Yes,,199332597_199332595,199332595_199332597
199357054,Yes,199357050,No,Yes,,199357054_199357050,199357050_199357054
199385178,Yes,176439484,Yes,Yes,,199385178_176439484,176439484_199385178
199428562,Yes,199428563,Yes,Yes,,199428562_199428563,199428563_199428562
199428563,Yes,199428562,Yes,Yes,,199428563_199428562,199428562_199428563
199587380,No,199587382,No,Yes,,199587380_199587382,199587382_199587380
199587382,No,199587380,No,Yes,,199587382_199587380,199587380_199587382
199620916,Yes,199620917,No,Yes,,199620916_199620917,199620917_199620916
199620917,No,199620916,Yes,Yes,,199620917_199620916,199620916_199620917
199783494,Yes,204534071,No,Yes,,199783494_204534071,204534071_199783494
199783494,Yes,207736494,No,Yes,,199783494_207736494,207736494_199783494
199865328,No,134601436,Yes,Yes,,199865328_134601436,134601436_199865328
199946391,Yes,199946393,No,Yes,,199946391_199946393,199946393_199946391
199946393,No,199946391,Yes,Yes,,199946393_199946391,199946391_199946393
200022588,Yes,200022589,Yes,Yes,,200022588_200022589,200022589_200022588
200022589,Yes,200022588,Yes,Yes,,200022589_200022588,200022588_200022589
200076201,Yes,200076204,No,Yes,,200076201_200076204,200076204_200076201
200592336,Yes,200592349,No,Yes,,200592336_200592349,200592349_200592336
200594054,No,200594096,Yes,Yes,,200594054_200594096,200594096_200594054
200594096,Yes,200594054,No,Yes,,200594096_200594054,200594054_200594096
200602808,Yes,231980645,No,Yes,,200602808_231980645,231980645_200602808
200602925,Yes,231980645,No,Yes,,200602925_231980645,231980645_200602925
200706632,Yes,200706666,No,Yes,,200706632_200706666,200706666_200706632
200925762,Yes,200925778,No,Yes,,200925762_200925778,200925778_200925762
200925778,No,200925762,Yes,Yes,,200925778_200925762,200925762_200925778
200956407,Yes,200956406,No,Yes,,200956407_200956406,200956406_200956407
201139770,No,201139767,No,Yes,,201139770_201139767,201139767_201139770
201148384,Yes,201148383,No,Yes,,201148384_201148383,201148383_201148384
201232733,No,201245797,No,Yes,,201232733_201245797,201245797_201232733
201245797,No,201232733,No,Yes,,201245797_201232733,201232733_201245797
201427826,Yes,201428636,Yes,Yes,,201427826_201428636,201428636_201427826
201428636,Yes,201427826,Yes,Yes,,201428636_201427826,201427826_201428636
201467486,Yes,201820029,No,Yes,,201467486_201820029,201820029_201467486
201467996,Yes,201820029,No,Yes,,201467996_201820029,201820029_201467996
201496216,Yes,201496215,No,Yes,,201496216_201496215,201496215_201496216
201504492,Yes,201504490,No,Yes,,201504492_201504490,201504490_201504492
201525611,Yes,201525801,Yes,Yes,,201525611_201525801,201525801_201525611
201525801,Yes,201525611,Yes,Yes,,201525801_201525611,201525611_201525801
201812029,Yes,201812046,No,Yes,,201812029_201812046,201812046_201812029
201812131,Yes,201812046,No,Yes,,201812131_201812046,201812046_201812131
201812136,Yes,201812130,No,Yes,,201812136_201812130,201812130_201812136
201905463,Yes,201905469,No,Yes,,201905463_201905469,201905469_201905463
201905469,No,201905463,Yes,Yes,,201905469_201905463,201905463_201905469
202008407,Yes,202008408,No,Yes,,202008407_202008408,202008408_202008407
202024140,No,202024336,No,Yes,,202024140_202024336,202024336_202024140
202149540,No,202149541,No,Yes,,202149540_202149541,202149541_202149540
202224322,Yes,202229689,No,Yes,,202224322_202229689,202229689_202224322
202286572,Yes,202286574,No,Yes,,202286572_202286574,202286574_202286572
202286574,No,202286572,Yes,Yes,,202286574_202286572,202286572_202286574
202379499,Yes,202379500,Yes,Yes,,202379499_202379500,202379500_202379499
202379500,Yes,202379499,Yes,Yes,,202379500_202379499,202379499_202379500
202404986,Yes,125124231,Yes,Yes,,202404986_125124231,125124231_202404986
202580612,Yes,202584844,No,Yes,,202580612_202584844,202584844_202580612
202584844,No,202580612,Yes,Yes,,202584844_202580612,202580612_202584844
202698350,Yes,226415587,No,Yes,,202698350_226415587,226415587_202698350
202736976,No,202736977,Yes,Yes,,202736976_202736977,202736977_202736976
202736977,Yes,202736976,No,Yes,,202736977_202736976,202736976_202736977
202755623,Yes,202755794,No,Yes,,202755623_202755794,202755794_202755623
202758637,Yes,202768411,No,Yes,,202758637_202768411,202768411_202758637
202777577,Yes,202777580,Yes,Yes,,202777577_202777580,202777580_202777577
202777580,Yes,202777577,Yes,Yes,,202777580_202777577,202777577_202777580
202890075,Yes,202890228,No,Yes,,202890075_202890228,202890228_202890075
202927088,No,154636064,No,Yes,,202927088_154636064,154636064_202927088
202927670,No,29593482,Yes,Yes,,202927670_29593482,29593482_202927670
203145429,No,203147471,Yes,Yes,,203145429_203147471,203147471_203145429
203147471,Yes,203145429,No,Yes,,203147471_203145429,203145429_203147471
203173302,Yes,203173301,No,Yes,,203173302_203173301,203173301_203173302
203354040,No,182452053,Yes,Yes,,203354040_182452053,182452053_203354040
203380169,Yes,203380172,No,Yes,,203380169_203380172,203380172_203380169
203380172,No,203380169,Yes,Yes,,203380172_203380169,203380169_203380172
203422661,No,203422663,Yes,Yes,,203422661_203422663,203422663_203422661
203422663,Yes,203422661,No,Yes,,203422663_203422661,203422661_203422663
203491593,Yes,203491596,No,Yes,,203491593_203491596,203491596_203491593
