observation_id,obs_match,partner_id,par_match,From Dataset,no_partner_ids
140299612,No,140302657,No,No,
140302657,No,140299612,No,No,
140317363,Yes,140317365,Yes,Yes,
140317365,Yes,140317363,Yes,Yes,
140412552,Yes,140409809,No,Yes,
140504392,Yes,140506735,No,Yes,
140506735,No,140504392,Yes,Yes,
140513146,Yes,140513147,No,Yes,
140513147,No,140513146,Yes,No,
140600893,Yes,140600897,No,Yes,
140600897,No,140600893,Yes,No,
140622904,No,140623021,No,No,
140623021,No,140622904,No,Yes,
140623021,No,140625564,No,Yes,
140623534,No,140622904,No,No,
140625564,No,140623021,No,No,
140658154,Yes,140658155,Yes,Yes,
140658155,Yes,140658154,Yes,Yes,
140786258,Yes,140786261,No,Yes,
140786261,No,140786258,Yes,No,
140786264,Yes,140786266,No,Yes,
140786266,No,140786264,Yes,No,
140794542,No,140794543,Yes,Yes,
140794543,Yes,140794542,No,Yes,
140816217,Yes,140816220,No,Yes,
140816220,No,140816217,Yes,Yes,
140891151,No,140891153,Yes,No,
140891153,Yes,140891151,No,Yes,
140962639,No,139309382,Yes,Yes,
140963220,Yes,140964167,Yes,Yes,
140963220,Yes,142125146,No,Yes,
140963220,Yes,142125694,Yes,Yes,
140964167,Yes,140963220,Yes,Yes,
140978430,Yes,140978798,No,Yes,
140978798,No,140978430,Yes,No,
141043880,Yes,141043928,No,Yes,
141043928,No,141043880,Yes,No,
141247926,Yes,141247925,No,Yes,
141281387,No,243141776,No,No,
141304023,Yes,141304077,No,Yes,
141304077,No,141304023,Yes,Yes,
141334896,No,141335287,Yes,No,
141335287,Yes,141334896,No,Yes,
141631661,Yes,141631663,No,Yes,
141631663,No,141631661,Yes,No,
141727454,Yes,231980628,No,Yes,
141876961,No,141876962,No,No,
141876962,No,141876961,No,No,
141988624,No,141988625,No,No,
141988625,No,141988624,No,No,
142070046,No,116041473,No,No,
142070047,No,116041473,No,No,
142125146,No,140963220,Yes,No,
142125694,Yes,140963220,Yes,Yes,
142127069,Yes,142127072,Yes,Yes,
142127072,Yes,142127069,Yes,Yes,
142131977,Yes,142131978,Yes,Yes,
142131978,Yes,142131977,Yes,Yes,
142164868,Yes,142164879,No,Yes,
142164879,No,142164868,Yes,No,
142191965,Yes,142191966,No,Yes,
142191966,No,142191965,Yes,Yes,
142191970,No,142191971,Yes,Yes,
142191971,Yes,142191970,No,Yes,
142301829,Yes,142301830,Yes,Yes,
142301830,Yes,142301829,Yes,Yes,
142450505,Yes,142450506,Yes,Yes,
142450506,Yes,142450505,Yes,Yes,
142489380,Yes,142489376,No,Yes,
142533378,Yes,142599799,Yes,Yes,
142539601,No,142539603,No,No,
142539603,No,142539601,No,No,
142598797,Yes,142599609,No,Yes,
142599609,No,142598797,Yes,No,
142599799,Yes,142533378,Yes,Yes,
142601041,Yes,142601043,Yes,Yes,
142601043,Yes,142601041,Yes,Yes,
142601084,No,142601085,Yes,No,
142601085,Yes,142601084,No,Yes,
142683156,No,142683157,No,Yes,
142683157,No,142683156,No,No,
142683187,Yes,142683189,No,Yes,
142683189,No,142683187,Yes,No,
142777239,No,143099993,No,No,
142833019,Yes,142836242,No,Yes,
142836242,No,142833019,Yes,Yes,
142839471,No,142839472,No,No,
142839472,No,142839471,No,No,
142839497,No,142839498,No,Yes,
142839498,No,142839497,No,No,
142870368,Yes,142870369,Yes,Yes,
142870369,Yes,142870368,Yes,Yes,
143086529,Yes,143086531,No,Yes,
143093982,Yes,143093986,No,Yes,
143099993,No,142777239,No,No,
143100724,No,143100725,No,No,
143100725,No,143100724,No,Yes,
143112939,No,143112940,No,No,
143194050,No,143194759,Yes,Yes,
143194759,Yes,143194050,No,Yes,
143202101,Yes,143202477,No,Yes,
143202477,No,143202101,Yes,No,
143223790,No,143223791,Yes,Yes,
143223791,Yes,143223790,No,Yes,
143252526,No,337449289,No,Yes,
143258272,No,106244924,Yes,Yes,
143311634,Yes,143311636,No,Yes,
143311636,No,143311634,Yes,No,
143367822,Yes,143367870,No,Yes,
143367870,No,143367822,Yes,No,
143371293,Yes,143371294,No,Yes,
143371294,No,143371293,Yes,No,
143440188,Yes,143440189,No,Yes,
143440189,No,143440188,Yes,No,
143454108,Yes,143454110,No,Yes,
143454110,No,143454108,Yes,Yes,
143556486,Yes,143761486,No,Yes,
143663297,Yes,143663299,No,Yes,
143663299,No,143663297,Yes,No,
143667115,Yes,143667116,Yes,Yes,
143667116,Yes,143667115,Yes,Yes,
143715190,Yes,143715513,No,Yes,
143715191,No,143715360,No,No,
143715360,No,143715191,No,No,
143715513,No,143715190,Yes,No,
143761486,No,143556486,Yes,Yes,
143806981,Yes,143806984,No,Yes,
143806984,No,143806981,Yes,No,
143822730,Yes,143822731,No,Yes,
143822731,No,143822730,Yes,No,
143935311,Yes,143936020,No,Yes,
143935632,Yes,143936020,No,Yes,
143936020,No,143935311,Yes,No,
143936020,No,143935632,Yes,No,
143936801,Yes,143989075,Yes,Yes,
143989075,Yes,143936801,Yes,Yes,
144056673,Yes,144056675,No,Yes,
144056675,No,144056673,Yes,No,
144060356,Yes,144060357,No,Yes,
144060357,No,144060356,Yes,No,
144060357,No,144998241,No,No,
144142400,No,144142401,No,No,
144142401,No,144142400,No,No,
144250537,No,20283663,No,Yes,
144255048,No,144255049,Yes,No,
144255049,Yes,144255048,No,Yes,
144263728,No,144264671,Yes,Yes,
144264671,Yes,144263728,No,Yes,
144296064,Yes,144296065,No,Yes,
144296065,No,144296064,Yes,No,
144298286,No,144298288,Yes,Yes,
144298288,Yes,144298286,No,Yes,
144298741,No,144298742,No,No,
144298742,No,144298741,No,No,
144339674,No,144339675,Yes,No,
144339675,Yes,144339674,No,Yes,
144361968,No,144483511,Yes,No,
144381478,No,144381479,No,Yes,
144381479,No,144381478,No,Yes,
144385181,Yes,144385182,No,Yes,
144385182,No,144385181,Yes,No,
144385188,No,144385189,Yes,No,
144385189,Yes,144385188,No,Yes,
144417722,No,144417726,No,No,
144417726,No,144417722,No,Yes,
144434753,Yes,144434771,No,Yes,
144434771,No,144434753,Yes,No,
144483511,Yes,144361968,No,Yes,
144513457,No,144513458,Yes,No,
144513458,Yes,144513457,No,Yes,
144541202,No,144533952,No,No,
144615777,Yes,144615778,Yes,Yes,
144615778,Yes,144615777,Yes,Yes,
144615779,No,144615781,Yes,Yes,
144615781,Yes,144615779,No,Yes,
144668595,No,144668597,No,Yes,
144668597,No,144668595,No,No,
144677435,No,144677620,Yes,No,
144677620,Yes,144677435,No,Yes,
144739550,No,144739553,No,No,
144739553,No,144739550,No,No,
144739559,No,144739561,No,Yes,
144739561,No,144739559,No,No,
144744377,No,144744378,Yes,No,
144744378,Yes,144744377,No,Yes,
144768057,Yes,144768058,No,Yes,
144768058,No,144768057,Yes,No,
144768062,Yes,144768063,No,Yes,
144768063,No,144768062,Yes,Yes,
144948254,No,144948255,Yes,No,
144948255,Yes,144948254,No,Yes,
144982704,Yes,144982735,No,Yes,
144982735,No,144982704,Yes,Yes,
144982814,Yes,144982862,No,Yes,
144982862,No,144982814,Yes,Yes,
144998241,No,144060357,No,No,
145172157,No,145172158,Yes,No,
145172158,Yes,145172157,No,Yes,
145217567,Yes,7118034,Yes,Yes,
145229358,Yes,145230571,No,Yes,
145229360,Yes,145230530,No,Yes,
145229376,Yes,145230518,No,Yes,
145230518,No,145229376,Yes,No,
145230530,No,145229360,Yes,No,
145230571,No,145229358,Yes,No,
145255852,No,145255953,No,No,
145255953,No,145255852,No,No,
145259844,Yes,145259845,No,Yes,
145259845,No,145259844,Yes,Yes,
145302193,No,145302194,No,No,
145302194,No,145302193,No,No,
145304956,Yes,145352553,No,Yes,
145304957,Yes,145353954,No,Yes,
145352553,No,145304956,Yes,Yes,
145353954,No,145304957,Yes,Yes,
145422424,No,145422425,No,No,
145422425,No,145422424,No,No,
145447563,Yes,145447564,No,Yes,
145482312,Yes,145482314,No,Yes,
145482314,No,145482312,Yes,No,
145503639,Yes,145504060,No,Yes,
145503731,No,145504060,No,Yes,
145504060,No,145503731,No,No,
145506887,Yes,145506917,No,Yes,
145506917,No,145506887,Yes,Yes,
145528958,Yes,145529218,No,Yes,
145529218,No,145528958,Yes,No,
145586857,No,146132078,No,Yes,
145586905,Yes,145977313,No,Yes,
145612013,No,145612019,No,No,
145612019,No,145612013,No,No,
145616868,Yes,145616873,No,Yes,
145616873,No,145616868,Yes,Yes,
145631248,No,337306676,No,No,
145631257,No,337306637,No,No,
145911496,No,145911498,Yes,No,
145911498,Yes,145911496,No,Yes,
145911511,Yes,145911514,No,Yes,
145911514,No,145911511,Yes,No,
145911519,Yes,145911520,No,Yes,
145911520,No,145911519,Yes,No,
145977222,No,145977227,No,No,
145977227,No,145977222,No,Yes,
145977279,No,145980212,No,No,
145977313,No,145586905,Yes,No,
145980212,No,145977279,No,No,
146132078,No,145586857,No,No,
146136528,Yes,146136529,Yes,Yes,
146136529,Yes,146136528,Yes,Yes,
146151901,Yes,146708328,No,Yes,
146151902,Yes,146708393,No,Yes,
146153785,Yes,146153786,No,Yes,
146153786,No,146153785,Yes,No,
146187228,Yes,146187230,No,Yes,
146187230,No,146187228,Yes,No,
146243208,Yes,146787091,No,Yes,
146406672,No,146406648,No,No,
146478854,Yes,146478855,Yes,Yes,
146478855,Yes,146478854,Yes,Yes,
146591268,Yes,146591269,No,Yes,
146591269,No,146591268,Yes,No,
146596114,No,146596115,No,No,
146596115,No,146596114,No,No,
146600337,Yes,146600338,Yes,Yes,
146600338,Yes,146600337,Yes,Yes,
146644274,Yes,146644275,No,Yes,
146644275,No,146644274,Yes,Yes,
146658103,Yes,146658053,No,Yes,
146665015,Yes,146664948,No,Yes,
146670034,Yes,146670046,No,Yes,
146670046,No,146670034,Yes,Yes,
146680961,Yes,146680962,No,Yes,
146680962,No,146680961,Yes,No,
146699117,Yes,146699119,No,Yes,
146699119,No,146699117,Yes,Yes,
146708101,No,146708102,No,Yes,
146708102,No,146708101,No,Yes,
146708328,No,146151901,Yes,No,
146708393,No,146151902,Yes,No,
146787091,No,146243208,Yes,No,
146922395,No,147181145,No,No,
146946666,No,146946668,Yes,No,
146946668,Yes,146967885,Yes,Yes,
146967885,Yes,146967887,No,Yes,
146967887,No,146967885,Yes,No,
146970081,Yes,146970085,No,Yes,
146970085,No,146970081,Yes,No,
146994880,No,146994913,No,No,
146994913,No,146994880,No,No,
147044337,Yes,339190099,No,Yes,
147112727,No,147112730,No,No,
147112730,No,147112727,No,No,
147181145,No,146922395,No,Yes,
147197496,No,337090164,No,Yes,
147248125,No,147248126,Yes,No,
147248126,Yes,147248126,Yes,Yes,
147248128,Yes,147248129,No,Yes,
147248129,No,147248128,Yes,Yes,
147280342,Yes,147280344,Yes,Yes,
147280344,Yes,147280342,Yes,Yes,
147290982,Yes,147290984,No,Yes,
147290984,No,147290982,Yes,Yes,
147519995,Yes,147519998,No,Yes,
147519995,Yes,147519997,No,Yes,
147519995,Yes,147519996,Yes,Yes,
147519996,Yes,147519995,Yes,Yes,
147519997,No,147519995,Yes,Yes,
147519998,No,147519995,Yes,No,
147524292,Yes,147524441,Yes,Yes,
147524441,Yes,147524292,Yes,Yes,
147603454,Yes,147757321,No,Yes,
147673411,No,147674954,No,No,
147674954,No,147673411,No,No,
147732166,No,147732169,No,Yes,
147732169,No,147732166,No,No,
147757321,No,147603454,Yes,No,
147780609,No,147780610,No,No,
147780610,No,147780609,No,No,
147784983,Yes,147784984,No,Yes,
147784984,No,147784983,Yes,No,
147819800,No,147879979,No,No,
147836387,Yes,320943187,Yes,Yes,
147886725,Yes,147886774,No,Yes,
147886774,No,147886725,Yes,Yes,
148052051,No,56671934,No,Yes,
148335968,Yes,148336053,Yes,Yes,
148336053,Yes,148335968,Yes,Yes,
148361365,Yes,148361386,Yes,Yes,
148361386,Yes,148361365,Yes,Yes,
148463938,Yes,148463939,Yes,Yes,
148463939,Yes,148463938,Yes,Yes,
148463959,No,148463960,Yes,No,
148463960,Yes,148463959,No,Yes,
148463998,No,148464002,Yes,Yes,
148464002,Yes,148463998,No,Yes,
148562687,No,66022256,Yes,Yes,
148602518,No,148602797,No,No,
148602797,No,148602518,No,No,
148878245,No,148878246,Yes,No,
148878246,Yes,148878245,No,Yes,
148878300,Yes,148878302,No,Yes,
148878302,No,148878300,Yes,No,
148918336,No,148918337,No,No,
148918337,No,148918336,No,No,
148918348,No,148918351,No,No,
148918351,No,148918348,No,No,
149003323,Yes,231980627,No,Yes,
149034511,Yes,149034514,No,Yes,
149034514,No,149034511,Yes,No,
149214354,Yes,149214834,No,Yes,
149214834,No,149214354,Yes,Yes,
149311967,Yes,40576956,No,Yes,
149352301,Yes,149352454,Yes,Yes,
149352454,Yes,149352301,Yes,Yes,
149462152,No,231980626,No,Yes,
149463617,No,149463618,Yes,Yes,
149463618,Yes,149463617,No,Yes,
149463618,Yes,149463619,No,Yes,
149463619,No,149463618,Yes,Yes,
149490841,No,149490842,Yes,No,
149490842,Yes,149490841,No,Yes,
149743284,No,149804925,No,No,
149804925,No,149743284,No,No,
149968300,Yes,149968321,No,Yes,
149968321,No,149968300,Yes,No,
149979514,No,63546554,No,Yes,
150088621,No,150088801,Yes,No,
150088801,Yes,150088621,No,Yes,
150090217,Yes,150090218,Yes,Yes,
150090218,Yes,150090217,Yes,Yes,
150113454,Yes,150113456,Yes,Yes,
150113456,Yes,150113454,Yes,Yes,
150157801,No,231980625,No,No,
150232332,Yes,150232395,Yes,Yes,
150232395,Yes,150232332,Yes,Yes,
150434429,No,150434596,Yes,Yes,
150434596,Yes,150434429,No,Yes,
150509953,Yes,150511090,No,Yes,
150511090,No,150509953,Yes,Yes,
150648403,Yes,150648404,Yes,Yes,
150648404,Yes,150648403,Yes,Yes,
150690258,Yes,150690259,Yes,Yes,
150690259,Yes,150690258,Yes,Yes,
150729499,Yes,150729929,No,Yes,
150729929,No,150729499,Yes,Yes,
150862766,Yes,150862767,Yes,Yes,
150862767,Yes,150862766,Yes,Yes,
150979853,No,279605427,No,Yes,
151033728,No,117452473,Yes,No,
151128047,No,117452473,Yes,No,
151142411,No,103168851,Yes,No,
151153335,Yes,151156146,No,Yes,
151156146,No,151153335,Yes,Yes,
151219516,No,151219563,No,No,
151219563,No,151219516,No,No,
151495380,Yes,151495382,No,Yes,
151495382,No,151495380,Yes,No,
151634439,Yes,151634441,Yes,Yes,
151634441,Yes,151634439,Yes,Yes,
151784868,No,151866159,No,No,
151850970,Yes,151850971,No,Yes,
151850971,No,151850970,Yes,No,
151866159,No,151784868,No,No,
152032340,No,21601950,No,No,
152034280,No,45649828,No,No,
152034846,No,39979456,No,No,
152206136,Yes,152206138,Yes,Yes,
152206138,Yes,152206136,Yes,Yes,
152232310,Yes,152246603,No,Yes,
152246603,No,152232310,Yes,Yes,
152247982,No,152247985,No,No,
152247985,No,152247982,No,No,
152304222,Yes,56906739,No,Yes,
152455784,No,152699695,Yes,Yes,
152698653,Yes,152698654,No,Yes,
152698654,No,152698653,Yes,Yes,
152699695,Yes,152455784,No,Yes,
152749327,No,152749329,No,No,
152749329,No,152749327,No,No,
152815031,No,152815107,Yes,No,
152815107,Yes,152815031,No,Yes,
153155094,No,153164417,No,No,
153157712,Yes,153157717,No,Yes,
153157717,No,153157712,Yes,No,
153164417,No,153155094,No,No,
153361849,Yes,153361854,No,Yes,
153361854,No,153361849,Yes,No,
153506829,Yes,153506831,No,Yes,
153506831,No,153506829,Yes,No,
153554072,Yes,155762001,No,Yes,
153554073,No,153554072,Yes,No,
153574549,No,153574550,Yes,No,
153574550,Yes,153574549,No,Yes,
153785004,No,153785104,No,No,
153785104,No,153785004,No,No,
153921542,No,166033898,No,Yes,
154070701,Yes,64668806,Yes,Yes,
154217382,Yes,154217383,Yes,Yes,
154217383,Yes,154217382,Yes,Yes,
154580263,No,154580132,No,Yes,
154636064,No,202927088,No,Yes,
154637312,No,154643158,Yes,No,
154643158,Yes,154637312,No,Yes,
154884274,No,154884357,No,No,
154884357,No,154884274,No,No,
154918613,No,154918617,No,No,
154918617,No,154918613,No,No,
155358313,No,155358527,No,Yes,
155358527,No,155358313,No,No,
155497436,Yes,268129698,No,Yes,
155497645,Yes,268129355,No,Yes,
155506374,Yes,264348402,No,Yes,
155707588,No,155707589,Yes,Yes,
155707589,Yes,155707588,No,Yes,
155762443,No,153554072,Yes,No,
155805763,No,158954915,No,No,
155976459,No,155976461,Yes,Yes,
155976461,Yes,155976459,No,Yes,
155991285,Yes,155991368,No,Yes,
155991368,No,155991285,Yes,No,
156153409,No,337306597,No,No,
156169243,No,156424100,No,Yes,
156424100,No,156169243,No,Yes,
156948180,Yes,156948188,No,Yes,
156948188,No,156948180,Yes,Yes,
156949328,No,156949330,No,No,
156949328,No,156949331,Yes,No,
156949331,Yes,156949328,No,Yes,
156958211,No,156958212,No,No,
156958212,No,156958211,No,No,
157125624,Yes,157126014,No,Yes,
157126014,No,157125624,Yes,No,
157126540,No,157125624,Yes,No,
157127806,No,156995508,No,No,
157233665,Yes,157233801,No,Yes,
157233801,No,157233665,Yes,No,
157354201,No,157354400,No,No,
157354400,No,157354201,No,No,
157526764,No,157527462,Yes,Yes,
157527462,Yes,157526764,No,Yes,
157565873,No,157566409,Yes,No,
157566409,Yes,157565873,No,Yes,
157715921,No,157715924,No,No,
157715924,No,157715921,No,No,
158530269,Yes,158540087,Yes,Yes,
158540087,Yes,158530269,Yes,Yes,
158954915,No,155805763,No,No,
159190540,No,159190542,Yes,Yes,
159190542,Yes,159190540,No,Yes,
159202601,Yes,159203221,No,Yes,
159203221,No,159202601,Yes,No,
159257451,Yes,159257452,No,Yes,
159257452,No,159257451,Yes,No,
159680512,No,159680831,No,No,
159680831,No,159680512,No,Yes,
159832640,Yes,159832878,No,Yes,
160073366,No,197527666,No,No,
160175082,No,160175184,No,No,
160175184,No,160175082,No,No,
160221880,No,160221882,Yes,Yes,
160221882,Yes,160221880,No,Yes,
160292969,No,160293320,Yes,No,
160293320,Yes,160292969,No,Yes,
160312967,No,164421880,No,No,
160363236,Yes,160363238,Yes,Yes,
160363238,Yes,160363236,Yes,Yes,
160618844,No,160618845,No,No,
160618845,No,160618844,No,No,
160618875,Yes,160618877,No,Yes,
160618877,No,160618875,Yes,No,
160618880,Yes,160618881,No,Yes,
160618881,No,160618880,Yes,No,
160618882,Yes,160618885,No,Yes,
160618885,No,160618882,Yes,No,
160710567,Yes,160710568,No,Yes,
160710568,No,160710567,Yes,No,
161266414,Yes,161266415,No,Yes,
161266415,No,161266414,Yes,No,
161266416,Yes,161266418,No,Yes,
161266418,No,161266416,Yes,No,
161327859,Yes,161327863,No,Yes,
161327863,No,161327859,Yes,Yes,
161642299,Yes,161642300,No,Yes,
161642300,No,161642299,Yes,No,
161642383,Yes,161642385,No,Yes,
161642385,No,161642383,Yes,Yes,
161750532,Yes,161750533,Yes,Yes,
161750533,Yes,161750532,Yes,Yes,
161752973,No,161754190,Yes,Yes,
161754190,Yes,161752973,No,Yes,
161754886,No,161752973,No,No,
161766756,Yes,161767034,No,Yes,
161767034,No,161766756,Yes,No,
161847850,Yes,161878254,No,Yes,
161878254,No,161847850,Yes,Yes,
161942756,Yes,161942758,Yes,Yes,
161942758,Yes,161942756,Yes,Yes,
161957367,No,161957626,Yes,Yes,
161957626,Yes,161957367,No,Yes,
162036674,Yes,162036918,Yes,Yes,
162036918,Yes,162036674,Yes,Yes,
162558307,Yes,162644230,No,Yes,
162566741,Yes,181468916,No,Yes,
162581549,Yes,162581550,Yes,Yes,
162581550,Yes,162581549,Yes,Yes,
162644230,No,162558307,Yes,No,
162689388,Yes,204837836,No,Yes,
162981333,Yes,162981513,Yes,Yes,
162981513,Yes,162981333,Yes,Yes,
163073216,Yes,337448283,No,Yes,
163168761,No,189526524,No,Yes,
163317530,Yes,163317533,No,Yes,
163317533,No,163317530,Yes,No,
163319643,No,163319647,No,Yes,
163319647,No,163319643,No,Yes,
163365136,No,163365139,No,No,
163365139,No,163365136,No,No,
163367013,Yes,163367318,No,Yes,
163367318,No,163367013,Yes,No,
163372543,Yes,163372546,Yes,Yes,
163372546,Yes,163372543,Yes,Yes,
163372554,Yes,163372555,No,Yes,
163372555,No,163372554,Yes,No,
163447899,Yes,163448064,No,Yes,
163448064,No,163447899,Yes,No,
163568919,No,163569087,No,No,
163569087,No,163568919,No,No,
163583888,No,163583888,No,No,
163584021,No,163583888,No,No,
163617883,No,163617956,Yes,No,
163617956,Yes,163617883,No,Yes,
163688739,Yes,163688741,No,Yes,
163688741,No,163688739,Yes,No,
163736737,No,163737318,No,No,
163737318,No,163736737,No,No,
163796134,Yes,163796151,Yes,Yes,
163796138,No,163796134,Yes,No,
163796151,Yes,163796134,Yes,Yes,
163828074,No,163828076,Yes,Yes,
163828074,No,163828075,Yes,Yes,
163828075,Yes,163828074,No,Yes,
163828076,Yes,163828074,No,Yes,
163862864,No,163862865,No,No,
163862865,No,163862864,No,No,
163865333,Yes,163865335,Yes,Yes,
163865335,Yes,163865333,Yes,Yes,
163865336,No,163865333,Yes,No,
163865340,No,163865333,Yes,No,
163865363,No,163865364,No,No,
163865364,No,163865363,No,No,
163865389,Yes,163867289,Yes,Yes,
163865919,Yes,163865925,No,Yes,
163865925,No,163865919,Yes,No,
163867289,Yes,163865389,Yes,Yes,
163875259,Yes,163875267,No,Yes,
163875263,Yes,163875267,No,Yes,
163875267,No,163875271,Yes,No,
163875267,No,163875263,Yes,No,
163875267,No,163875259,Yes,No,
163875271,Yes,163875267,No,Yes,
163878193,Yes,163878311,Yes,Yes,
163878311,Yes,163878193,Yes,Yes,
163880428,No,337447959,No,Yes,
163931211,No,163931524,No,No,
163931524,No,163931211,No,No,
163958593,Yes,163958602,Yes,Yes,
163958602,Yes,163958593,Yes,Yes,
164112155,Yes,164112157,Yes,Yes,
164112156,No,164112155,Yes,No,
164112157,Yes,164112155,Yes,Yes,
164112161,No,164112155,Yes,No,
164206506,Yes,164206508,No,Yes,
